deckID,number,name,location,color,cmc,manaCost,power,toughness,text,types,subtypes,colors,baseColors,splashes,sphere,archetype,powered
85,1,Reflector Mage,MB,White Blue,3,{1}{W}{U},2,3,"When Reflector Mage enters the battlefield, return target creature an opponent controls to its owner's hand. That creature's owner can't cast spells with the same name as that creature until your next turn.",Creature,Human Wizard,red blue black white,blue black,red white,control,-,FALSE
85,1,Toxic Deluge,MB,Black,3,{2}{B},NA,NA,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.",Sorcery,NA,red blue black white,blue black,red white,control,-,FALSE
85,1,"Elspeth, Knight-Errant",MB,White,4,{2}{W}{W},NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""",Planeswalker,Elspeth,red blue black white,blue black,red white,control,-,FALSE
85,1,Glen Elendra Archmage,MB,Blue,4,{3}{U},2,2,"Flying
{U}, Sacrifice Glen Elendra Archmage: Counter target noncreature spell.
Persist (When this creature dies, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)",Creature,Faerie Wizard,red blue black white,blue black,red white,control,-,FALSE
85,1,Ral Zarek,MB,Blue Red,4,{2}{U}{R},NA,NA,"+1: Tap target permanent, then untap another target permanent.
−2: Ral Zarek deals 3 damage to any target.
−7: Flip five coins. Take an extra turn after this one for each coin that comes up heads.",Planeswalker,Ral,red blue black white,blue black,red white,control,-,FALSE
85,1,Sower of Temptation,MB,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard,red blue black white,blue black,red white,control,-,FALSE
85,1,Solemn Simulacrum,MB,Colorless,4,{4},2,2,"When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.
When Solemn Simulacrum dies, you may draw a card.",Artifact Creature,Golem,red blue black white,blue black,red white,control,-,FALSE
85,1,Consecrated Sphinx,MB,Blue,6,{4}{U}{U},4,6,"Flying
Whenever an opponent draws a card, you may draw two cards.",Creature,Sphinx,red blue black white,blue black,red white,control,-,FALSE
85,1,"Nicol Bolas, God-Pharaoh",MB,Blue Black Red,7,{4}{U}{B}{R},NA,NA,"+2: Target opponent exiles cards from the top of their library until they exile a nonland card. Until end of turn, you may cast that card without paying its mana cost.
+1: Each opponent exiles two cards from their hand.
−4: Nicol Bolas, God-Pharaoh deals 7 damage to target opponent, creature an opponent controls, or planeswalker an opponent controls.
−12: Exile each nonland permanent your opponents control.",Planeswalker,Bolas,red blue black white,blue black,red white,control,-,FALSE
85,1,Greater Gargadon,MB,Red,10,{9}{R},9,7,"Suspend 10—{R}
Sacrifice an artifact, creature, or land: Remove a time counter from Greater Gargadon. Activate this ability only if Greater Gargadon is suspended.",Creature,Beast,red blue black white,blue black,red white,control,-,FALSE
86,1,Arid Mesa,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Arid Mesa: Search your library for a Mountain or Plains card, put it onto the battlefield, then shuffle your library.",Land,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Blood Crypt,MB,Colorless,0,NA,NA,NA,"({T}: Add {B} or {R}.)
As Blood Crypt enters the battlefield, you may pay 2 life. If you don't, Blood Crypt enters the battlefield tapped.",Land,Swamp Mountain,red blue black white,blue,red black white,control,-,FALSE
86,1,Bloodstained Mire,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Bloodstained Mire: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle your library.",Land,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Flooded Strand,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Flooded Strand: Search your library for a Plains or Island card, put it onto the battlefield, then shuffle your library.",Land,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Mana Confluence,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.",Land,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Steam Vents,MB,Colorless,0,NA,NA,NA,"({T}: Add {U} or {R}.)
As Steam Vents enters the battlefield, you may pay 2 life. If you don't, Steam Vents enters the battlefield tapped.",Land,Island Mountain,red blue black white,blue,red black white,control,-,FALSE
86,1,Sulfurous Springs,MB,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {B} or {R}. Sulfurous Springs deals 1 damage to you.",Land,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Underground Sea,MB,Colorless,0,NA,NA,NA,({T}: Add {U} or {B}.),Land,Island Swamp,red blue black white,blue,red black white,control,-,FALSE
86,1,Engineered Explosives,MB,Colorless,0,{X},NA,NA,"Sunburst (This enters the battlefield with a charge counter on it for each color of mana spent to cast it.)
{2}, Sacrifice Engineered Explosives: Destroy each nonland permanent with converted mana cost equal to the number of charge counters on Engineered Explosives.",Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Mox Diamond,MB,Colorless,0,{0},NA,NA,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Mind Twist,MB,Black,1,{X}{B},NA,NA,Target player discards X cards at random.,Sorcery,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Baleful Strix,MB,Blue Black,2,{U}{B},1,1,"Flying, deathtouch
When Baleful Strix enters the battlefield, draw a card.",Artifact Creature,Bird,red blue black white,blue,red black white,control,-,FALSE
86,1,Guardian Idol,MB,Colorless,2,{2},NA,NA,"Guardian Idol enters the battlefield tapped.
{T}: Add {C}.
{2}: Guardian Idol becomes a 2/2 Golem artifact creature until end of turn.",Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Izzet Charm,MB,Blue Red,2,{U}{R},NA,NA,"Choose one —
• Counter target noncreature spell unless its controller pays {2}.
• Izzet Charm deals 2 damage to target creature.
• Draw two cards, then discard two cards.",Instant,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Mind Stone,MB,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{1}, {T}, Sacrifice Mind Stone: Draw a card.",Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Prismatic Lens,MB,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{1}, {T}: Add one mana of any color.",Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Scroll Rack,MB,Colorless,2,{2},NA,NA,"{1}, {T}: Exile any number of cards from your hand face down. Put that many cards from the top of your library into your hand. Then look at the exiled cards and put them on top of your library in any order.",Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Crucible of Worlds,MB,Colorless,3,{3},NA,NA,You may play land cards from your graveyard.,Artifact,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Supreme Will,MB,Blue,3,{2}{U},NA,NA,"Choose one —
• Counter target spell unless its controller pays {3}.
• Look at the top four cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.",Instant,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Vendilion Clique,MB,Blue,3,{1}{U}{U},3,1,"Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.",Creature,Faerie Wizard,red blue black white,blue,red black white,control,-,FALSE
86,1,"Chandra, Torch of Defiance",MB,Red,4,{2}{R}{R},NA,NA,"+1: Exile the top card of your library. You may cast that card. If you don't, Chandra, Torch of Defiance deals 2 damage to each opponent.
+1: Add {R}{R}.
−3: Chandra, Torch of Defiance deals 4 damage to target creature.
−7: You get an emblem with ""Whenever you cast a spell, this emblem deals 5 damage to any target.""",Planeswalker,Chandra,red blue black white,blue,red black white,control,-,FALSE
86,1,Control Magic,MB,Blue,4,{2}{U}{U},NA,NA,"Enchant creature
You control enchanted creature.",Enchantment,Aura,red blue black white,blue,red black white,control,-,FALSE
86,1,Fiery Confluence,MB,Red,4,{2}{R}{R},NA,NA,"Choose three. You may choose the same mode more than once.
• Fiery Confluence deals 1 damage to each creature.
• Fiery Confluence deals 2 damage to each opponent.
• Destroy target artifact.",Sorcery,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Sower of Temptation,MB,Blue,4,{2}{U}{U},2,2,"Flying
When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.",Creature,Faerie Wizard,red blue black white,blue,red black white,control,-,FALSE
86,1,"Venser, Shaper Savant",MB,Blue,4,{2}{U}{U},2,2,"Flash
When Venser, Shaper Savant enters the battlefield, return target spell or permanent to its owner's hand.",Creature,Human Wizard,red blue black white,blue,red black white,control,-,FALSE
86,1,Fractured Identity,MB,White Blue,5,{3}{W}{U},NA,NA,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.,Sorcery,NA,red blue black white,blue,red black white,control,-,FALSE
86,1,Inferno Titan,MB,Red,6,{4}{R}{R},6,6,"{R}: Inferno Titan gets +1/+0 until end of turn.
Whenever Inferno Titan enters the battlefield or attacks, it deals 3 damage divided as you choose among one, two, or three targets.",Creature,Giant,red blue black white,blue,red black white,control,-,FALSE
87,1,Gaea's Cradle,MB,Colorless,0,NA,NA,NA,{T}: Add {G} for each creature you control.,Land,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Horizon Canopy,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add {G} or {W}.
{1}, {T}, Sacrifice Horizon Canopy: Draw a card.",Land,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Temple Garden,MB,Colorless,0,NA,NA,NA,"({T}: Add {G} or {W}.)
As Temple Garden enters the battlefield, you may pay 2 life. If you don't, it enters the battlefield tapped.",Land,Forest Plains,green white,green,white,ramp,natural_order,FALSE
87,1,Treetop Village,MB,Colorless,0,NA,NA,NA,"Treetop Village enters the battlefield tapped.
{T}: Add {G}.
{1}{G}: Treetop Village becomes a 3/3 green Ape creature with trample until end of turn. It's still a land. (If it would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to the player or planeswalker it's attacking.)",Land,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Undiscovered Paradise,MB,Colorless,0,NA,NA,NA,"{T}: Add one mana of any color. During your next untap step, as you untap your permanents, return Undiscovered Paradise to its owner's hand.",Land,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Wooded Foothills,MB,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Noble Hierarch,MB,Green,1,{G},0,1,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {G}, {W}, or {U}.",Creature,Human Druid,green white,green,white,ramp,natural_order,FALSE
87,1,Sensei's Divining Top,MB,Colorless,1,{1},NA,NA,"{1}: Look at the top three cards of your library, then put them back in any order.
{T}: Draw a card, then put Sensei's Divining Top on top of its owner's library.",Artifact,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Birds of Paradise,MB,Green,1,{G},0,1,"Flying
{T}: Add one mana of any color.",Creature,Bird,green white,green,white,ramp,natural_order,FALSE
87,1,Green Sun's Zenith,MB,Green,1,{X}{G},NA,NA,"Search your library for a green creature card with converted mana cost X or less, put it onto the battlefield, then shuffle your library. Shuffle Green Sun's Zenith into its owner's library.",Sorcery,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Rampant Growth,MB,Green,2,{1}{G},NA,NA,Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.,Sorcery,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Sylvan Library,MB,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Sylvan Advocate,MB,Green,2,{1}{G},2,3,"Vigilance
As long as you control six or more lands, Sylvan Advocate and land creatures you control get +2/+2.",Creature,Elf Druid Ally,green white,green,white,ramp,natural_order,FALSE
87,1,Fauna Shaman,MB,Green,2,{1}{G},2,2,"{G}, {T}, Discard a creature card: Search your library for a creature card, reveal it, and put it into your hand. Then shuffle your library.",Creature,Elf Shaman,green white,green,white,ramp,natural_order,FALSE
87,1,Talisman of Unity,MB,Colorless,2,{2},NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Talisman of Unity deals 1 damage to you.",Artifact,NA,green white,green,white,ramp,natural_order,FALSE
87,1,Tireless Tracker,MB,Green,3,{2}{G},3,2,"Whenever a land enters the battlefield under your control, investigate. (Create a colorless Clue artifact token with ""{2}, Sacrifice this artifact: Draw a card."")
Whenever you sacrifice a Clue, put a +1/+1 counter on Tireless Tracker.",Creature,Human Scout,green white,green,white,ramp,natural_order,FALSE
87,1,"Nissa, Vastwood Seer",MB,Green,3,{2}{G},2,2,"When Nissa, Vastwood Seer enters the battlefield, you may search your library for a basic Forest card, reveal it, put it into your hand, then shuffle your library.
Whenever a land enters the battlefield under your control, if you control seven or more lands, exile Nissa, then return her to the battlefield transformed under her owner's control.",Creature,Elf Scout,green white,green,white,ramp,natural_order,FALSE
