"","deckID","number","name","location","deckName","color","cmc","manaCost","power","toughness","text","types","subtypes","colors","baseColors","splashes","powered","sphere","archetype"
"1826",52,1,"Misty Rainforest","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Misty Rainforest: Search your library for a Forest or Island card, put it onto the battlefield, then shuffle your library.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1827",52,1,"Blade Splicer","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",3,"{2}{W}","1","1","When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.","Creature","Human Artificer","green blue white","green blue white","-",FALSE,"midrange","-"
"1828",52,1,"Brainstorm","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Blue",1,"{U}",NA,NA,"Draw three cards, then put two cards from your hand on top of your library in any order.","Instant",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1829",52,1,"Yavimaya Coast","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {G} or {U}. Yavimaya Coast deals 1 damage to you.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1830",52,1,"Gideon Jura","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",5,"{3}{W}{W}",NA,NA,"+2: During target opponent's next turn, creatures that player controls attack Gideon Jura if able.
−2: Destroy target tapped creature.
0: Until end of turn, Gideon Jura becomes a 6/6 Human Soldier creature that's still a planeswalker. Prevent all damage that would be dealt to him this turn.","Planeswalker","Gideon","green blue white","green blue white","-",FALSE,"midrange","-"
"1831",52,1,"Teferi, Hero of Dominaria","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White Blue",5,"{3}{W}{U}",NA,NA,"+1: Draw a card. At the beginning of the next end step, untap two lands.
−3: Put target nonland permanent into its owner's library third from the top.
−8: You get an emblem with ""Whenever you draw a card, exile target permanent an opponent controls.""","Planeswalker","Teferi","green blue white","green blue white","-",FALSE,"midrange","-"
"1832",52,1,"Thragtusk","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Green",5,"{4}{G}","5","3","When Thragtusk enters the battlefield, you gain 5 life.
When Thragtusk leaves the battlefield, create a 3/3 green Beast creature token.","Creature","Beast","green blue white","green blue white","-",FALSE,"midrange","-"
"1833",52,1,"Hallowed Fountain","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"({T}: Add {W} or {U}.)
As Hallowed Fountain enters the battlefield, you may pay 2 life. If you don't, Hallowed Fountain enters the battlefield tapped.","Land","Plains Island","green blue white","green blue white","-",FALSE,"midrange","-"
"1834",52,1,"Izzet Signet","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",2,"{2}",NA,NA,"{1}, {T}: Add {U}{R}.","Artifact",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1835",52,1,"Sylvan Library","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Green",2,"{1}{G}",NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.","Enchantment",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1836",52,1,"Palace Jailer","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",4,"{2}{W}{W}","2","2","When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)","Creature","Human Soldier","green blue white","green blue white","-",FALSE,"midrange","-"
"1837",52,1,"Sun Titan","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",6,"{4}{W}{W}","6","6","Vigilance
Whenever Sun Titan enters the battlefield or attacks, you may return target permanent card with converted mana cost 3 or less from your graveyard to the battlefield.","Creature","Giant","green blue white","green blue white","-",FALSE,"midrange","-"
"1838",52,1,"Faerie Conclave","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"Faerie Conclave enters the battlefield tapped.
{T}: Add {U}.
{1}{U}: Faerie Conclave becomes a 2/1 blue Faerie creature with flying until end of turn. It's still a land.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1839",52,1,"Elspeth, Knight-Errant","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",4,"{2}{W}{W}",NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""","Planeswalker","Elspeth","green blue white","green blue white","-",FALSE,"midrange","-"
"1840",52,1,"Lumbering Falls","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"Lumbering Falls enters the battlefield tapped.
{T}: Add {G} or {U}.
{2}{G}{U}: Lumbering Falls becomes a 3/3 green and blue Elemental creature with hexproof until end of turn. It's still a land.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1841",52,1,"Adorned Pouncer","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",2,"{1}{W}","1","1","Double strike
Eternalize {3}{W}{W} ({3}{W}{W}, Exile this card from your graveyard: Create a token that's a copy of it, except it's a 4/4 black Zombie Cat with no mana cost. Eternalize only as a sorcery.)","Creature","Cat","green blue white","green blue white","-",FALSE,"midrange","-"
"1842",52,1,"Chrome Mox","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,"{0}",NA,NA,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.","Artifact",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1843",52,1,"Breeding Pool","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"({T}: Add {G} or {U}.)
As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped.","Land","Forest Island","green blue white","green blue white","-",FALSE,"midrange","-"
"1844",52,1,"Control Magic","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Blue",4,"{2}{U}{U}",NA,NA,"Enchant creature
You control enchanted creature.","Enchantment","Aura","green blue white","green blue white","-",FALSE,"midrange","-"
"1845",52,1,"City of Brass","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"Whenever City of Brass becomes tapped, it deals 1 damage to you.
{T}: Add one mana of any color.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1846",52,1,"Karn, Scion of Urza","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",4,"{4}",NA,NA,"+1: Reveal the top two cards of your library. An opponent chooses one of them. Put that card into your hand and exile the other with a silver counter on it.
−1: Put a card you own with a silver counter on it from exile into your hand.
−2: Create a 0/0 colorless Construct artifact creature token with ""This creature gets +1/+1 for each artifact you control.""","Planeswalker","Karn","green blue white","green blue white","-",FALSE,"midrange","-"
"1847",52,1,"Vendilion Clique","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Blue",3,"{1}{U}{U}","3","1","Flash
Flying
When Vendilion Clique enters the battlefield, look at target player's hand. You may choose a nonland card from it. If you do, that player reveals the chosen card, puts it on the bottom of their library, then draws a card.","Creature","Faerie Wizard","green blue white","green blue white","-",FALSE,"midrange","-"
"1848",52,1,"Gideon of the Trials","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",3,"{1}{W}{W}",NA,NA,"+1: Until your next turn, prevent all damage target permanent would deal.
0: Until end of turn, Gideon of the Trials becomes a 4/4 Human Soldier creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: You get an emblem with ""As long as you control a Gideon planeswalker, you can't lose the game and your opponents can't win the game.""","Planeswalker","Gideon","green blue white","green blue white","-",FALSE,"midrange","-"
"1849",52,1,"Regrowth","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Green",2,"{1}{G}",NA,NA,"Return target card from your graveyard to your hand.","Sorcery",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1850",52,1,"Declaration in Stone","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",2,"{1}{W}",NA,NA,"Exile target creature and all other creatures its controller controls with the same name as that creature. That player investigates for each nontoken creature exiled this way.","Sorcery",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1851",52,1,"Wooded Foothills","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Wooded Foothills: Search your library for a Mountain or Forest card, put it onto the battlefield, then shuffle your library.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1852",52,1,"Grim Monolith","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",2,"{2}",NA,NA,"Grim Monolith doesn't untap during your untap step.
{T}: Add {C}{C}{C}.
{4}: Untap Grim Monolith.","Artifact",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1853",52,1,"Garruk Wildspeaker","MB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Green",4,"{2}{G}{G}",NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.","Planeswalker","Garruk","green blue white","green blue white","-",FALSE,"midrange","-"
"1854",52,1,"Dark Ritual","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Black",1,"{B}",NA,NA,"Add {B}{B}{B}.","Instant",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1855",52,1,"Magma Jet","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Red",2,"{1}{R}",NA,NA,"Magma Jet deals 2 damage to any target. Scry 2.","Instant",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1856",52,1,"Remorseful Cleric","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",2,"{1}{W}","2","1","Flying
Sacrifice Remorseful Cleric: Exile all cards from target player's graveyard.","Creature","Spirit Cleric","green blue white","green blue white","-",FALSE,"midrange","-"
"1857",52,1,"Kor Haven","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{1}{W}, {T}: Prevent all combat damage that would be dealt by target attacking creature this turn.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1858",52,1,"Nicol Bolas, God-Pharaoh","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Blue Black Red",7,"{4}{U}{B}{R}",NA,NA,"+2: Target opponent exiles cards from the top of their library until they exile a nonland card. Until end of turn, you may cast that card without paying its mana cost.
+1: Each opponent exiles two cards from their hand.
−4: Nicol Bolas, God-Pharaoh deals 7 damage to target opponent, creature an opponent controls, or planeswalker an opponent controls.
−12: Exile each nonland permanent your opponents control.","Planeswalker","Bolas","green blue white","green blue white","-",FALSE,"midrange","-"
"1859",52,1,"Dauntless Bodyguard","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",1,"{W}","2","1","As Dauntless Bodyguard enters the battlefield, choose another creature you control.
Sacrifice Dauntless Bodyguard: The chosen creature gains indestructible until end of turn.","Creature","Human Knight","green blue white","green blue white","-",FALSE,"midrange","-"
"1860",52,1,"Armageddon","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",4,"{3}{W}",NA,NA,"Destroy all lands.","Sorcery",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1861",52,1,"Soltari Trooper","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",2,"{1}{W}","1","1","Shadow (This creature can block or be blocked by only creatures with shadow.)
Whenever Soltari Trooper attacks, it gets +1/+1 until end of turn.","Creature","Soltari Soldier","green blue white","green blue white","-",FALSE,"midrange","-"
"1862",52,1,"Blinkmoth Nexus","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Colorless",0,NA,NA,NA,"{T}: Add {C}.
{1}: Blinkmoth Nexus becomes a 1/1 Blinkmoth artifact creature with flying until end of turn. It's still a land.
{1}, {T}: Target Blinkmoth creature gets +1/+1 until end of turn.","Land",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1863",52,1,"Eureka","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Green",4,"{2}{G}{G}",NA,NA,"Starting with you, each player may put a permanent card from their hand onto the battlefield. Repeat this process until no one puts a card onto the battlefield.","Sorcery",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1864",52,1,"Spear of Heliod","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","White",3,"{1}{W}{W}",NA,NA,"Creatures you control get +1/+1.
{1}{W}{W}, {T}: Destroy target creature that dealt damage to you this turn.","Enchantment Artifact",NA,"green blue white","green blue white","-",FALSE,"midrange","-"
"1865",52,1,"Nekrataal","SB","Bant (UGW) Superfriends Midrange 7.16.18.dck","Black",4,"{2}{B}{B}","2","1","First strike
When Nekrataal enters the battlefield, destroy target nonartifact, nonblack creature. That creature can't be regenerated.","Creature","Human Assassin","green blue white","green blue white","-",FALSE,"midrange","-"
"1866",53,1,"Breeding Pool","MB","Bant (UGW) Time Walk Midrange Shenanigans 2.3.18.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {U}.)
As Breeding Pool enters the battlefield, you may pay 2 life. If you don't, Breeding Pool enters the battlefield tapped.","Land","Forest Island","green blue white","green white","blue",FALSE,"midrange","-"
"1867",53,1,"Mana Confluence","MB","Bant (UGW) Time Walk Midrange Shenanigans 2.3.18.txt","Colorless",0,NA,NA,NA,"{T}, Pay 1 life: Add one mana of any color.","Land",NA,"green blue white","green white","blue",FALSE,"midrange","-"
"1868",53,1,"Savannah","MB","Bant (UGW) Time Walk Midrange Shenanigans 2.3.18.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {W}.)","Land","Forest Plains","green blue white","green white","blue",FALSE,"midrange","-"
"1869",53,1,"Seachrome Coast","MB","Bant (UGW) Time Walk Midrange Shenanigans 2.3.18.txt","Colorless",0,NA,NA,NA,"Seachrome Coast enters the battlefield tapped unless you control two or fewer other lands.
{T}: Add {W} or {U}.","Land",NA,"green blue white","green white","blue",FALSE,"midrange","-"
"1870",53,1,"Tropical Island","MB","Bant (UGW) Time Walk Midrange Shenanigans 2.3.18.txt","Colorless",0,NA,NA,NA,"({T}: Add {G} or {U}.)","Land","Forest Island","green blue white","green white","blue",FALSE,"midrange","-"
"1871",53,1,"Windswept Heath","MB","Bant (UGW) Time Walk Midrange Shenanigans 2.3.18.txt","Colorless",0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Windswept Heath: Search your library for a Forest or Plains card, put it onto the battlefield, then shuffle your library.","Land",NA,"green blue white","green white","blue",FALSE,"midrange","-"
