deckID,number,name,location,deckName,color,cmc,manaCost,power,toughness,text,types,subtypes
14,1,Tendo Ice Bridge,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Colorless,0,NA,NA,NA,"Tendo Ice Bridge enters the battlefield with a charge counter on it.
{T}: Add {C}.
{T}, Remove a charge counter from Tendo Ice Bridge: Add one mana of any color.",Land,NA
14,1,Verdant Catacombs,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Verdant Catacombs: Search your library for a Swamp or Forest card, put it onto the battlefield, then shuffle your library.",Land,NA
14,1,Chrome Mox,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Colorless,0,{0},NA,NA,"Imprint — When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand.
{T}: Add one mana of any of the exiled card's colors.",Artifact,NA
14,1,Mox Diamond,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Colorless,0,{0},NA,NA,"If Mox Diamond would enter the battlefield, you may discard a land card instead. If you do, put Mox Diamond onto the battlefield. If you don't, put it into its owner's graveyard.
{T}: Add one mana of any color.",Artifact,NA
14,1,Mind Twist,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Black,1,{X}{B},NA,NA,Target player discards X cards at random.,Sorcery,NA
14,1,Noble Hierarch,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,1,{G},0,1,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {G}, {W}, or {U}.",Creature,Human Druid
14,1,Path to Exile,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,1,{W},NA,NA,"Exile target creature. Its controller may search their library for a basic land card, put that card onto the battlefield tapped, then shuffle their library.",Instant,NA
14,1,Qasali Pridemage,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White Green,2,{G}{W},2,2,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{1}, Sacrifice Qasali Pridemage: Destroy target artifact or enchantment.",Creature,Cat Wizard
14,1,Survival of the Fittest,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,2,{1}{G},NA,NA,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, and put it into your hand. Then shuffle your library.",Enchantment,NA
14,1,Sylvan Library,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,2,{1}{G},NA,NA,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",Enchantment,NA
14,1,Everflowing Chalice,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Colorless,0,{0},NA,NA,"Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)
Everflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.
{T}: Add {C} for each charge counter on Everflowing Chalice.",Artifact,NA
14,1,Blade Splicer,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,3,{2}{W},1,1,"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.",Creature,Human Artificer
14,1,"Brimaz, King of Oreskos",MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,3,{1}{W}{W},3,4,"Vigilance
Whenever Brimaz, King of Oreskos attacks, create a 1/1 white Cat Soldier creature token with vigilance that's attacking.
Whenever Brimaz blocks a creature, create a 1/1 white Cat Soldier creature token with vigilance that's blocking that creature.",Creature,Cat Soldier
14,1,Cultivate,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,3,{2}{G},NA,NA,"Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.",Sorcery,NA
14,1,Flickerwisp,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,3,{1}{W}{W},3,1,"Flying
When Flickerwisp enters the battlefield, exile another target permanent. Return that card to the battlefield under its owner's control at the beginning of the next end step.",Creature,Elemental
14,1,Manglehorn,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,3,{2}{G},2,2,"When Manglehorn enters the battlefield, you may destroy target artifact.
Artifacts your opponents control enter the battlefield tapped.",Creature,Beast
14,1,Recruiter of the Guard,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,3,{2}{W},1,1,"When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Soldier
14,1,Garruk Wildspeaker,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,4,{2}{G}{G},NA,NA,"+1: Untap two target lands.
−1: Create a 3/3 green Beast creature token.
−4: Creatures you control get +3/+3 and gain trample until end of turn.",Planeswalker,Garruk
14,1,"Gideon, Ally of Zendikar",MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon
14,1,Palace Jailer,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,4,{2}{W}{W},2,2,"When Palace Jailer enters the battlefield, you become the monarch.
When Palace Jailer enters the battlefield, exile target creature an opponent controls until an opponent becomes the monarch. (That creature returns under its owner's control.)",Creature,Human Soldier
14,1,Parallax Wave,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,4,{2}{W}{W},NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",Enchantment,NA
14,1,Restoration Angel,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,4,{3}{W},3,4,"Flash
Flying
When Restoration Angel enters the battlefield, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",Creature,Angel
14,1,Solemn Simulacrum,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Colorless,4,{4},2,2,"When Solemn Simulacrum enters the battlefield, you may search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.
When Solemn Simulacrum dies, you may draw a card.",Artifact Creature,Golem
14,1,Acidic Slime,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,5,{3}{G}{G},2,2,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.",Creature,Ooze
14,1,Deranged Hermit,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,Green,5,{3}{G}{G},1,1,"Echo {3}{G}{G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
When Deranged Hermit enters the battlefield, create four 1/1 green Squirrel creature tokens.
Squirrel creatures get +1/+1.",Creature,Elf
14,1,Reveillark,MB,Abzan (BGW) Reveillark Survival Blink Midrange Shenanigans 3.25.18.txt,White,5,{4}{W},4,3,"Flying
When Reveillark leaves the battlefield, return up to two target creature cards with power 2 or less from your graveyard to the battlefield.
Evoke {5}{W} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)",Creature,Elemental
15,1,Aether Hub,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,"When Aether Hub enters the battlefield, you get {E} (an energy counter).
{T}: Add {C}.
{T}, Pay {E}: Add one mana of any color.",Land,NA
15,1,Brushland,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,"{T}: Add {C}.
{T}: Add {G} or {W}. Brushland deals 1 damage to you.",Land,NA
15,1,Hissing Quagmire,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,"Hissing Quagmire enters the battlefield tapped.
{T}: Add {B} or {G}.
{1}{B}{G}: Hissing Quagmire becomes a 2/2 black and green Elemental creature with deathtouch until end of turn. It's still a land.",Land,NA
15,1,Horizon Canopy,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life: Add {G} or {W}.
{1}, {T}, Sacrifice Horizon Canopy: Draw a card.",Land,NA
15,1,Marsh Flats,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Colorless,0,NA,NA,NA,"{T}, Pay 1 life, Sacrifice Marsh Flats: Search your library for a Plains or Swamp card, put it onto the battlefield, then shuffle your library.",Land,NA
15,1,Birds of Paradise,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,1,{G},0,1,"Flying
{T}: Add one mana of any color.",Creature,Bird
15,1,Elvish Mystic,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,1,{G},1,1,{T}: Add {G}.,Creature,Elf Druid
15,1,Fyndhorn Elves,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,1,{G},1,1,{T}: Add {G} to your mana pool.,Creature,Elf Druid
15,1,Mind Twist,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Black,1,{X}{B},NA,NA,Target player discards X cards at random.,Sorcery,NA
15,1,Warden of the First Tree,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,1,{G},1,1,"{1}{W/B}: Warden of the First Tree becomes a Human Warrior with base power and toughness 3/3.
{2}{W/B}{W/B}: If Warden of the First Tree is a Warrior, it becomes a Human Spirit Warrior with trample and lifelink.
{3}{W/B}{W/B}{W/B}: If Warden of the First Tree is a Spirit, put five +1/+1 counters on it.",Creature,Human
15,1,Abrupt Decay,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Black Green,2,{B}{G},NA,NA,"This spell can't be countered.
Destroy target nonland permanent with converted mana cost 3 or less.",Instant,NA
15,1,Boros Signet,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Colorless,2,{2},NA,NA,"{1}, {T}: Add {R}{W}.",Artifact,NA
15,1,Journey to Nowhere,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,2,{1}{W},NA,NA,"When Journey to Nowhere enters the battlefield, exile target creature.
When Journey to Nowhere leaves the battlefield, return the exiled card to the battlefield under its owner's control.",Enchantment,NA
15,1,Sakura-Tribe Elder,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,2,{1}{G},1,1,"Sacrifice Sakura-Tribe Elder: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle your library.",Creature,Snake Shaman
15,1,Survival of the Fittest,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,2,{1}{G},NA,NA,"{G}, Discard a creature card: Search your library for a creature card, reveal that card, and put it into your hand. Then shuffle your library.",Enchantment,NA
15,1,Blade Splicer,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,3,{2}{W},1,1,"When Blade Splicer enters the battlefield, create a 3/3 colorless Golem artifact creature token.
Golem creatures you control have first strike.",Creature,Human Artificer
15,1,Liliana of the Veil,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Black,3,{1}{B}{B},NA,NA,"+1: Each player discards a card.
−2: Target player sacrifices a creature.
−6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of their choice.",Planeswalker,Liliana
15,1,"Liliana, the Last Hope",MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Black,3,{1}{B}{B},NA,NA,"+1: Up to one target creature gets -2/-1 until your next turn.
−2: Put the top two cards of your library into your graveyard, then you may return a creature card from your graveyard to your hand.
−7: You get an emblem with ""At the beginning of your end step, create X 2/2 black Zombie creature tokens, where X is two plus the number of Zombies you control.""",Planeswalker,Liliana
15,1,Maelstrom Pulse,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Black Green,3,{1}{B}{G},NA,NA,Destroy target nonland permanent and all other permanents with the same name as that permanent.,Sorcery,NA
15,1,"Nissa, Vastwood Seer",MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,3,{2}{G},2,2,"When Nissa, Vastwood Seer enters the battlefield, you may search your library for a basic Forest card, reveal it, put it into your hand, then shuffle your library.
Whenever a land enters the battlefield under your control, if you control seven or more lands, exile Nissa, then return her to the battlefield transformed under her owner's control.",Creature,Elf Scout
15,1,Reclamation Sage,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,Green,3,{2}{G},2,1,"When Reclamation Sage enters the battlefield, you may destroy target artifact or enchantment.",Creature,Elf Shaman
15,1,Recruiter of the Guard,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,3,{2}{W},1,1,"When Recruiter of the Guard enters the battlefield, you may search your library for a creature card with toughness 2 or less, reveal it, put it into your hand, then shuffle your library.",Creature,Human Soldier
15,1,"Thalia, Heretic Cathar",MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,3,{2}{W},3,2,"First strike
Creatures and nonbasic lands your opponents control enter the battlefield tapped.",Creature,Human Soldier
15,1,"Elspeth, Knight-Errant",MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,4,{2}{W}{W},NA,NA,"+1: Create a 1/1 white Soldier creature token.
+1: Target creature gets +3/+3 and gains flying until end of turn.
−8: You get an emblem with ""Artifacts, creatures, enchantments, and lands you control have indestructible.""",Planeswalker,Elspeth
15,1,"Gideon, Ally of Zendikar",MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,4,{2}{W}{W},NA,NA,"+1: Until end of turn, Gideon, Ally of Zendikar becomes a 5/5 Human Soldier Ally creature with indestructible that's still a planeswalker. Prevent all damage that would be dealt to him this turn.
0: Create a 2/2 white Knight Ally creature token.
−4: You get an emblem with ""Creatures you control get +1/+1.""",Planeswalker,Gideon
15,1,Parallax Wave,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,4,{2}{W}{W},NA,NA,"Fading 5 (This enchantment enters the battlefield with five fade counters on it. At the beginning of your upkeep, remove a fade counter from it. If you can't, sacrifice it.)
Remove a fade counter from Parallax Wave: Exile target creature.
When Parallax Wave leaves the battlefield, each player returns to the battlefield all cards they own exiled with Parallax Wave.",Enchantment,NA
15,1,Angel of Invention,MB,Abzan (BGW) Reveillark Survival Midrange 6.23.18.txt,White,5,{3}{W}{W},2,1,"Flying, vigilance, lifelink
Fabricate 2 (When this creature enters the battlefield, put two +1/+1 counters on it or create two 1/1 colorless Servo artifact creature tokens.)
Other creatures you control get +1/+1.",Creature,Angel
16,1,Stirring Wildwood,MB,Abzan (BGW) Skullclamp Recurring Survival Midrange 11.12.18.dck,Colorless,0,NA,NA,NA,"Stirring Wildwood enters the battlefield tapped.
{T}: Add {G} or {W}.
{1}{G}{W}: Until end of turn, Stirring Wildwood becomes a 3/4 green and white Elemental creature with reach. It's still a land.",Land,NA
